Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
4,PRODUCT,Oversampling_False,GradientBoost,0.7941138253638254,0.0,0.0,0.0,-0.002075767954027627,1.0,0.998960498960499,0.0010395010395010396,8,0
5,PRODUCT,Oversampling_False,GradientBoost,0.9721354166666667,0.28571428571428575,0.33333333333333326,0.25,0.2861205261531989,0.75,0.9979166666666667,0.0020833333333333333,4,1
6,PRODUCT,Oversampling_False,GradientBoost,0.9892761394101877,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,PRODUCT,Oversampling_False,GradientBoost,0.6940324858757062,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,PRODUCT,Oversampling_False,GradientBoost,0.584737144625724,0.0,0.0,0.0,-0.004215979417070175,1.0,0.9990714948932219,0.0009285051067780873,21,0
9,PRODUCT,Oversampling_False,GradientBoost,0.5768150822302447,0.25,0.2857142857142857,0.2222222222222222,0.24930541448940546,0.7777777777777779,0.9977436823104694,0.002256317689530686,9,2
10,PRODUCT,Oversampling_False,GradientBoost,1.0,0.6666666666666665,0.5,1.0,0.7069329380908197,0.0,0.9995083579154376,0.0004916420845624386,1,1
11,PRODUCT,Oversampling_False,GradientBoost,0.7434456928838951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,PRODUCT,Oversampling_False,GradientBoost,0.7204602510460252,0.0,0.0,0.0,-0.004528829447956356,1.0,0.999163179916318,0.0008368200836820083,30,0
13,PRODUCT,Oversampling_False,GradientBoost,0.5100671140939597,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT,Oversampling_False,GradientBoost,0.9321312296518909,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,PRODUCT,Oversampling_False,GradientBoost,0.9948096885813148,0.6666666666666665,1.0,0.5,0.7058865787567897,0.5,1.0,0.0,2,1
16,PRODUCT,Oversampling_False,GradientBoost,0.9480105105105106,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,PRODUCT,Oversampling_False,GradientBoost,0.7617195110072081,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,PRODUCT,Oversampling_False,GradientBoost,0.8960743077462321,0.2,1.0,0.1111111111111111,0.3319400844629506,0.8888888888888888,1.0,0.0,9,1
19,PRODUCT,Oversampling_False,GradientBoost,0.9227221769262128,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,PRODUCT,Oversampling_False,GradientBoost,0.8691387559808612,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,PRODUCT,Oversampling_False,GradientBoost,0.6693439752138479,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
22,PRODUCT,Oversampling_False,GradientBoost,0.9515011547344111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT,Oversampling_False,GradientBoost,0.7825832161275199,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,PRODUCT,Oversampling_False,GradientBoost,0.864352856109906,0.0,0.0,0.0,-0.0016144911977590158,1.0,0.9992769342010122,0.0007230657989877079,5,0
25,PRODUCT,Oversampling_False,GradientBoost,0.8532407407407406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,PRODUCT,Oversampling_False,GradientBoost,0.576934264107039,0.0,0.0,0.0,-0.0013089005235602095,1.0,0.9986910994764397,0.0013089005235602095,3,0
27,PRODUCT,Oversampling_False,GradientBoost,0.94069355980184,0.1818181818181818,0.5,0.1111111111111111,0.23383040272376562,0.8888888888888888,0.9993630573248408,0.0006369426751592356,9,1
28,PRODUCT,Oversampling_False,GradientBoost,0.6087575215482193,0.14285714285714288,0.33333333333333326,0.09090909090909091,0.17004485149046894,0.9090909090909091,0.9982110912343471,0.0017889087656529517,11,1
29,PRODUCT,Oversampling_False,GradientBoost,0.8279569892473119,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT,Oversampling_False,XGBoost,0.7809583242891253,0.15384615384615385,0.6,0.08823529411764706,0.22488544396072588,0.9117647058823529,0.9987699876998771,0.0012300123001230013,34,3
2,PRODUCT,Oversampling_False,XGBoost,0.6658230221222348,0.0,0.0,0.0,-0.002203262991542568,1.0,0.999657651489216,0.00034234851078397807,42,0
3,PRODUCT,Oversampling_False,XGBoost,0.7815686796133723,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,PRODUCT,Oversampling_False,XGBoost,0.6619022869022869,0.0,0.0,0.0,-0.002542945035303076,1.0,0.9984407484407485,0.0015592515592515593,8,0
5,PRODUCT,Oversampling_False,XGBoost,0.9359375,0.4,0.33333333333333326,0.5,0.40526859626605893,0.5,0.9958333333333332,0.004166666666666667,4,2
6,PRODUCT,Oversampling_False,XGBoost,0.9946380697050938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,PRODUCT,Oversampling_False,XGBoost,0.715042372881356,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,PRODUCT,Oversampling_False,XGBoost,0.6213467745501172,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,PRODUCT,Oversampling_False,XGBoost,0.5064179703168872,0.15384615384615383,0.25,0.1111111111111111,0.1644505589272091,0.8888888888888888,0.9986462093862815,0.0013537906137184113,9,1
10,PRODUCT,Oversampling_False,XGBoost,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
11,PRODUCT,Oversampling_False,XGBoost,0.8202247191011235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,PRODUCT,Oversampling_False,XGBoost,0.6683124128312413,0.0,0.0,0.0,-0.004528829447956356,1.0,0.999163179916318,0.0008368200836820083,30,0
13,PRODUCT,Oversampling_False,XGBoost,0.27181208053691275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT,Oversampling_False,XGBoost,0.7494365138993238,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,PRODUCT,Oversampling_False,XGBoost,0.9896193771626298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,PRODUCT,Oversampling_False,XGBoost,0.9343093093093093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,PRODUCT,Oversampling_False,XGBoost,0.7671744106760179,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,PRODUCT,Oversampling_False,XGBoost,0.78782568057016,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,PRODUCT,Oversampling_False,XGBoost,0.8659294741133307,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,PRODUCT,Oversampling_False,XGBoost,0.7397129186602871,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,PRODUCT,Oversampling_False,XGBoost,0.6829999326463259,0.0,0.0,0.0,-0.005577942859171716,1.0,0.9978783592644979,0.0021216407355021216,21,0
22,PRODUCT,Oversampling_False,XGBoost,0.8937644341801385,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT,Oversampling_False,XGBoost,0.7599624941397093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,PRODUCT,Oversampling_False,XGBoost,0.8563991323210411,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
25,PRODUCT,Oversampling_False,XGBoost,0.6969135802469135,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,PRODUCT,Oversampling_False,XGBoost,0.6118382780686447,0.0,0.0,0.0,-0.0013089005235602095,1.0,0.9986910994764397,0.0013089005235602095,3,0
27,PRODUCT,Oversampling_False,XGBoost,0.9814578910120312,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,PRODUCT,Oversampling_False,XGBoost,0.5252073507887461,0.13333333333333333,0.25,0.09090909090909091,0.14584993400391869,0.9090909090909091,0.9973166368515206,0.0026833631484794273,11,1
29,PRODUCT,Oversampling_False,XGBoost,0.6129032258064515,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT,Oversampling_False,FCN,0.6076474675725758,0.06557377049180328,0.03481624758220503,0.5625,0.07559053980840613,0.4375,0.6917850525015442,0.30821494749845585,32,18
2,PRODUCT,Oversampling_False,FCN,0.6143748364730508,0.10526315789473685,0.06976744186046512,0.21428571428571427,0.1002663983692898,0.7857142857142857,0.9587912087912087,0.0412087912087912,42,9
3,PRODUCT,Oversampling_False,FCN,0.5625083836351441,0.11594202898550725,0.14814814814814814,0.09523809523809523,0.09120746514997219,0.9047619047619048,0.9784037558685444,0.0215962441314554,42,4
4,PRODUCT,Oversampling_False,FCN,0.49862924281984333,0.06382978723404255,0.03488372093023256,0.375,0.10327994749823201,0.625,0.9566579634464751,0.0433420365535248,8,3
5,PRODUCT,Oversampling_False,FCN,0.9553101997896951,0.060606060606060594,0.034482758620689655,0.25,0.08301129984994021,0.75,0.9705573080967401,0.029442691903259724,4,1
6,PRODUCT,Oversampling_False,FCN,0.9823609226594301,0.0,0.0,0.0,-0.0030422806201764983,1.0,0.9932157394843962,0.0067842605156037995,1,0
7,PRODUCT,Oversampling_False,FCN,0.49224137931034484,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
8,PRODUCT,Oversampling_False,FCN,0.5946807561976101,0.15384615384615385,0.4,0.09523809523809523,0.18802014579619533,0.9047619047619048,0.9971910112359551,0.002808988764044944,21,2
9,PRODUCT,Oversampling_False,FCN,0.6985853093691788,0.027027027027027025,0.015384615384615385,0.1111111111111111,0.03094957261732205,0.8888888888888888,0.9710013593112822,0.028998640688717717,9,1
10,PRODUCT,Oversampling_False,FCN,1.0,0.0909090909090909,0.047619047619047616,1.0,0.21713759701540622,0.0,0.9901234567901234,0.009876543209876543,1,1
11,PRODUCT,Oversampling_False,FCN,0.7283950617283952,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
12,PRODUCT,Oversampling_False,FCN,0.5099787932487,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0
13,PRODUCT,Oversampling_False,FCN,0.6574394463667821,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT,Oversampling_False,FCN,0.6796100184905026,0.125,0.08695652173913043,0.2222222222222222,0.12976175903803933,0.7777777777777779,0.9841149773071103,0.01588502269288956,9,2
15,PRODUCT,Oversampling_False,FCN,0.07473309608540923,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
16,PRODUCT,Oversampling_False,FCN,0.3878718535469108,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
17,PRODUCT,Oversampling_False,FCN,0.4803169224636237,0.03225806451612903,0.25,0.017241379310344827,0.05631108427322511,0.9827586206896551,0.9978323699421965,0.002167630057803468,58,1
18,PRODUCT,Oversampling_False,FCN,0.8051427223401746,0.3157894736842105,0.3,0.33333333333333326,0.30934234049062376,0.6666666666666665,0.9925690021231423,0.00743099787685775,9,3
19,PRODUCT,Oversampling_False,FCN,0.8121074848141666,0.24000000000000005,1.0,0.13636363636363635,0.36536451881173543,0.8636363636363636,1.0,0.0,22,3
20,PRODUCT,Oversampling_False,FCN,0.8424188263330354,0.2105263157894737,0.2,0.2222222222222222,0.19072725396218154,0.7777777777777779,0.9785522788203752,0.021447721179624665,9,2
21,PRODUCT,Oversampling_False,FCN,0.520183019827148,0.0,0.0,0.0,-0.007252027602874704,1.0,0.99644128113879,0.0035587188612099642,21,0
22,PRODUCT,Oversampling_False,FCN,0.05188679245283023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT,Oversampling_False,FCN,0.39728892979666974,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17,0
24,PRODUCT,Oversampling_False,FCN,0.8622998544395926,0.42105263157894723,0.2857142857142857,0.8,0.47530121551976307,0.2,0.992721979621543,0.00727802037845706,5,4
25,PRODUCT,Oversampling_False,FCN,0.7774180493727236,0.0,0.0,0.0,-0.03036983534702163,1.0,0.9546742209631728,0.0453257790368272,7,0
26,PRODUCT,Oversampling_False,FCN,0.8903489560519783,0.02857142857142857,0.014598540145985401,0.6666666666666665,0.092662847406075,0.33333333333333326,0.9408672798948752,0.059132720105124846,3,2
27,PRODUCT,Oversampling_False,FCN,0.952523311267706,0.0979020979020979,0.05223880597014925,0.7777777777777779,0.18817595061041115,0.2222222222222222,0.9186418962203714,0.08135810377962845,9,7
28,PRODUCT,Oversampling_False,FCN,0.5525862775637347,0.10526315789473684,0.07407407407407407,0.18181818181818182,0.10240442465514206,0.8181818181818182,0.9774571686203787,0.022542831379621278,11,2
29,PRODUCT,Oversampling_False,FCN,0.2691771269177127,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,PRODUCT,Oversampling_False,ResNet,0.6707651327980236,0.125,0.07142857142857142,0.5,0.14957230992019124,0.5,0.871525633106856,0.12847436689314393,32,16
2,PRODUCT,Oversampling_False,ResNet,0.683779761904762,0.1609195402298851,0.15555555555555556,0.16666666666666663,0.14848483594739006,0.8333333333333335,0.9869505494505495,0.01304945054945055,42,7
3,PRODUCT,Oversampling_False,ResNet,0.49836798569192936,0.07017543859649122,0.13333333333333333,0.047619047619047616,0.058519253774548634,0.9523809523809522,0.9877934272300469,0.012206572769953052,42,2
4,PRODUCT,Oversampling_False,ResNet,0.5597911227154047,0.051948051948051945,0.028985507246376812,0.25,0.07440717257058152,0.75,0.9650130548302872,0.03498694516971279,8,2
5,PRODUCT,Oversampling_False,ResNet,0.9571503680336488,0.09523809523809523,0.0588235294117647,0.25,0.11388787399439489,0.75,0.9831756046267087,0.016824395373291272,4,1
6,PRODUCT,Oversampling_False,ResNet,0.9823609226594301,0.0,0.0,0.0,-0.002353332073778048,1.0,0.9959294436906377,0.004070556309362279,1,0
7,PRODUCT,Oversampling_False,ResNet,0.5482758620689656,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
8,PRODUCT,Oversampling_False,ResNet,0.6697877652933831,0.16666666666666663,0.6666666666666665,0.09523809523809523,0.24742270922054735,0.9047619047619048,0.9990636704119851,0.0009363295880149814,21,2
9,PRODUCT,Oversampling_False,ResNet,0.7588984544127271,0.07017543859649122,0.04166666666666666,0.2222222222222222,0.08798067961587136,0.7777777777777779,0.9791572270049841,0.02084277299501586,9,2
10,PRODUCT,Oversampling_False,ResNet,1.0,0.10526315789473684,0.05555555555555555,1.0,0.23471080767044236,0.0,0.9916049382716049,0.008395061728395062,1,1
11,PRODUCT,Oversampling_False,ResNet,0.7283950617283951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
12,PRODUCT,Oversampling_False,ResNet,0.5890538302878889,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29,0
13,PRODUCT,Oversampling_False,ResNet,0.7508650519031141,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,PRODUCT,Oversampling_False,ResNet,0.681711211968398,0.18181818181818182,0.15384615384615385,0.2222222222222222,0.1782466691689903,0.7777777777777779,0.9916792738275341,0.00832072617246596,9,2
15,PRODUCT,Oversampling_False,ResNet,0.06761565836298933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
16,PRODUCT,Oversampling_False,ResNet,0.7036613272311213,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
17,PRODUCT,Oversampling_False,ResNet,0.5235449471795894,0.03125,0.16666666666666663,0.017241379310344827,0.04159895634882707,0.9827586206896551,0.9963872832369942,0.0036127167630057803,58,1
18,PRODUCT,Oversampling_False,ResNet,0.8340410474168436,0.24000000000000005,0.1875,0.33333333333333326,0.2405450931190067,0.6666666666666665,0.9861995753715499,0.013800424628450108,9,3
19,PRODUCT,Oversampling_False,ResNet,0.8539071347678369,0.16666666666666669,1.0,0.09090909090909091,0.29815365254094656,0.9090909090909091,1.0,0.0,22,2
20,PRODUCT,Oversampling_False,ResNet,0.6541554959785523,0.1176470588235294,0.125,0.1111111111111111,0.09781494805152882,0.8888888888888888,0.9812332439678283,0.01876675603217158,9,1
21,PRODUCT,Oversampling_False,ResNet,0.6933401118454499,0.0,0.0,0.0,-0.013023326248574723,1.0,0.9886120996441281,0.011387900355871887,21,0
22,PRODUCT,Oversampling_False,ResNet,0.10849056603773588,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,PRODUCT,Oversampling_False,ResNet,0.5483223161241737,0.0,0.0,0.0,-0.010058838785567688,1.0,0.9957325746799431,0.004267425320056899,17,0
24,PRODUCT,Oversampling_False,ResNet,0.8870451237263465,0.5714285714285714,0.4444444444444444,0.8,0.594438333470894,0.2,0.9963609898107716,0.00363901018922853,5,4
25,PRODUCT,Oversampling_False,ResNet,0.7612302711452854,0.1,0.07692307692307693,0.14285714285714285,0.08057113726134067,0.8571428571428571,0.9660056657223796,0.0339943342776204,7,1
26,PRODUCT,Oversampling_False,ResNet,0.9978098992553657,0.06451612903225806,0.03333333333333333,1.0,0.17906165111895253,0.0,0.961892247043364,0.03810775295663601,3,3
27,PRODUCT,Oversampling_False,ResNet,0.9599259733788882,0.1764705882352941,0.1016949152542373,0.6666666666666665,0.25117242694141007,0.33333333333333326,0.9660474055092889,0.033952594490711085,9,6
28,PRODUCT,Oversampling_False,ResNet,0.8368718747438314,0.125,0.08108108108108109,0.2727272727272727,0.1335630232654716,0.7272727272727273,0.9693417493237151,0.030658250676284943,11,3
29,PRODUCT,Oversampling_False,ResNet,0.37099023709902373,0.0,0.0,0.0,-0.007216941012199628,1.0,0.99581589958159,0.0041841004184100415,3,0
1,M,Oversampling_False,RandomForest,0.4575736198538456,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34,0
2,M,Oversampling_False,RandomForest,0.4821041391565185,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
3,M,Oversampling_False,RandomForest,0.47573601135053656,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
4,M,Oversampling_False,RandomForest,0.689254158004158,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,0
5,M,Oversampling_False,RandomForest,0.21067708333333332,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
6,M,Oversampling_False,RandomForest,0.45241286863270774,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M,Oversampling_False,RandomForest,0.3896539548022599,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,M,Oversampling_False,RandomForest,0.4193969138258832,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M,Oversampling_False,RandomForest,0.7872793822703569,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
10,M,Oversampling_False,RandomForest,0.9567354965585054,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
11,M,Oversampling_False,RandomForest,0.7247191011235954,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M,Oversampling_False,RandomForest,0.5469874476987446,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M,Oversampling_False,RandomForest,0.005033557046979886,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M,Oversampling_False,RandomForest,0.29852241422489356,0.0,0.0,0.0,-0.010375749463522812,1.0,0.9842223891810669,0.015777610818933134,9,0
15,M,Oversampling_False,RandomForest,0.40830449826989623,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M,Oversampling_False,RandomForest,0.24155405405405403,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M,Oversampling_False,RandomForest,0.46769067796610164,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,M,Oversampling_False,RandomForest,0.42002570393737587,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,M,Oversampling_False,RandomForest,0.5593406033428455,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,M,Oversampling_False,RandomForest,0.5721291866028706,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M,Oversampling_False,RandomForest,0.4385397723445814,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
22,M,Oversampling_False,RandomForest,0.3002309468822171,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M,Oversampling_False,RandomForest,0.3711126738552899,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,M,Oversampling_False,RandomForest,0.559002169197397,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
25,M,Oversampling_False,RandomForest,0.4162037037037037,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M,Oversampling_False,RandomForest,0.8857620709714951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
27,M,Oversampling_False,RandomForest,0.8197098372257607,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,M,Oversampling_False,RandomForest,0.5267523174499918,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
29,M,Oversampling_False,RandomForest,0.5725806451612903,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M,Oversampling_False,GradientBoost,0.4756801244483032,0.04014167650531287,0.020481927710843374,1.0,0.0,0.0,0.0,1.0,34,34
2,M,Oversampling_False,GradientBoost,0.40693418757437927,0.02335456475583864,0.012222222222222223,0.2619047619047619,-0.010910038553463043,0.7380952380952381,0.6956521739130435,0.30434782608695654,42,11
3,M,Oversampling_False,GradientBoost,0.4859891815199078,0.07580174927113702,0.04318936877076411,0.30952380952380953,0.017738741353281372,0.6904761904761905,0.7318435754189943,0.2681564245810056,42,13
4,M,Oversampling_False,GradientBoost,0.5554183991683992,0.012578616352201257,0.0064516129032258064,0.25,0.015731940345315696,0.75,0.83991683991684,0.1600831600831601,8,2
5,M,Oversampling_False,GradientBoost,0.3223958333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
6,M,Oversampling_False,GradientBoost,0.28016085790884715,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M,Oversampling_False,GradientBoost,0.44862288135593215,0.0,0.0,0.0,-0.008960215366342485,1.0,0.9936440677966103,0.006355932203389831,6,0
8,M,Oversampling_False,GradientBoost,0.31078392359729407,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M,Oversampling_False,GradientBoost,0.7681257521058965,0.0,0.0,0.0,-0.0027045318051071394,1.0,0.9981949458483754,0.0018050541516245488,9,0
10,M,Oversampling_False,GradientBoost,0.6752704031465093,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
11,M,Oversampling_False,GradientBoost,0.7228464419475655,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M,Oversampling_False,GradientBoost,0.6056066945606694,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M,Oversampling_False,GradientBoost,0.18120805369127513,0.0,0.0,0.0,-0.017113196688964695,1.0,0.9194630872483223,0.08053691275167785,1,0
14,M,Oversampling_False,GradientBoost,0.21345688287837045,0.0,0.0,0.0,-0.010375749463522812,1.0,0.9842223891810669,0.015777610818933134,9,0
15,M,Oversampling_False,GradientBoost,0.523356401384083,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M,Oversampling_False,GradientBoost,0.9078453453453454,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M,Oversampling_False,GradientBoost,0.523481638418079,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,M,Oversampling_False,GradientBoost,0.4885500642598435,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,M,Oversampling_False,GradientBoost,0.5082297187117815,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,M,Oversampling_False,GradientBoost,0.7141148325358851,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M,Oversampling_False,GradientBoost,0.6493399339933993,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
22,M,Oversampling_False,GradientBoost,0.956120092378753,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M,Oversampling_False,GradientBoost,0.4498749804656978,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,M,Oversampling_False,GradientBoost,0.5272595806218365,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
25,M,Oversampling_False,GradientBoost,0.44938271604938274,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M,Oversampling_False,GradientBoost,0.9358638743455497,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
27,M,Oversampling_False,GradientBoost,0.5236730360934183,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
28,M,Oversampling_False,GradientBoost,0.5712717515043096,0.0,0.0,0.0,-0.03686208432804037,1.0,0.877459749552773,0.12254025044722719,11,0
29,M,Oversampling_False,GradientBoost,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
1,M,Oversampling_False,XGBoost,0.41899102814557554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34,0
2,M,Oversampling_False,XGBoost,0.43936355781614256,0.0,0.0,0.0,0.0,1.0,1.0,0.0,42,0
3,M,Oversampling_False,XGBoost,0.48399397002748956,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.010375099760574623,0.9523809523809522,0.962756052141527,0.037243947858473,42,2
4,M,Oversampling_False,XGBoost,0.7388578482328483,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,0
5,M,Oversampling_False,XGBoost,0.4380208333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0
6,M,Oversampling_False,XGBoost,0.22520107238605902,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M,Oversampling_False,XGBoost,0.4083686440677966,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
8,M,Oversampling_False,XGBoost,0.19379228014325506,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
9,M,Oversampling_False,XGBoost,0.6343010429201765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
10,M,Oversampling_False,XGBoost,0.48230088495575224,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
11,M,Oversampling_False,XGBoost,0.4625468164794007,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
12,M,Oversampling_False,XGBoost,0.5982705718270571,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30,0
13,M,Oversampling_False,XGBoost,0.1677852348993289,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M,Oversampling_False,XGBoost,0.41919191919191917,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
15,M,Oversampling_False,XGBoost,0.26989619377162627,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,0
16,M,Oversampling_False,XGBoost,0.6914414414414414,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6,0
17,M,Oversampling_False,XGBoost,0.5942370446132866,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59,0
18,M,Oversampling_False,XGBoost,0.3268489309498773,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
19,M,Oversampling_False,XGBoost,0.713131879331431,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22,0
20,M,Oversampling_False,XGBoost,0.559688995215311,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11,0
21,M,Oversampling_False,XGBoost,0.6439853168990368,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21,0
22,M,Oversampling_False,XGBoost,0.7736720554272517,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M,Oversampling_False,XGBoost,0.47616815127363654,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18,0
24,M,Oversampling_False,XGBoost,0.6417932031814896,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5,0
25,M,Oversampling_False,XGBoost,0.44120370370370365,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,0
26,M,Oversampling_False,XGBoost,0.9291012216404887,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,0
