Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
21,PROCESS,Oversampling_True,XGBoost,0.9090580355267291,0.5117466802860061,0.9209558823529411,0.35431400282885434,0.41088281586021347,0.6456859971711456,0.9695898161244696,0.03041018387553041,1414,501
22,PROCESS,Oversampling_True,XGBoost,1.0,0.16666666666666669,0.09090909090909091,1.0,0.298009351863371,0.0,0.976905311778291,0.023094688221709004,1,1
23,PROCESS,Oversampling_True,XGBoost,0.9613408740685353,0.5041666666666665,0.9718875502008032,0.340365682137834,0.43482968277434175,0.659634317862166,0.9901547116736991,0.009845288326300985,711,242
24,PROCESS,Oversampling_True,XGBoost,0.99630886150336,0.9769315269132186,0.9896142433234423,0.9645697758496025,0.9547526438732679,0.035430224150397684,0.9898770788141721,0.01012292118582791,1383,1334
25,PROCESS,Oversampling_True,XGBoost,0.9805015432098766,0.7413793103448277,0.9772727272727273,0.5972222222222222,0.6331738236133037,0.4027777777777778,0.9861111111111112,0.013888888888888888,360,215
26,PROCESS,Oversampling_True,XGBoost,0.9760518412933368,0.5302355187778485,0.98,0.3634380453752182,0.4580295937279423,0.6365619546247818,0.9925828970331588,0.007417102966841187,2292,833
27,PROCESS,Oversampling_True,XGBoost,0.96850014199359,0.5995565410199557,0.9868613138686131,0.4305732484076433,0.5143453287332419,0.5694267515923567,0.994267515923567,0.005732484076433121,1570,676
28,PROCESS,Oversampling_True,XGBoost,0.9772130145512847,0.9090909090909091,0.949367088607595,0.872093023255814,0.8283298819660154,0.12790697674418605,0.9534883720930233,0.046511627906976744,1118,975
29,PROCESS,Oversampling_True,XGBoost,0.9944556451612904,0.9898580121703854,0.9959183673469387,0.9838709677419355,0.9799104083988979,0.016129032258064516,0.9959677419354839,0.004032258064516129,248,244
1,PROCESS,Oversampling_True,FCN,0.9195259039058956,0.8527664895279776,0.866031746031746,0.8399014778325123,0.7098652210535968,0.16009852216748768,0.8696726374305128,0.13032736256948735,1624,1364
2,PROCESS,Oversampling_True,FCN,0.9298421858011897,0.8344442442803099,0.8806083650190114,0.7928791509756933,0.6883781259539116,0.20712084902430675,0.8921703296703298,0.10782967032967034,2921,2316
3,PROCESS,Oversampling_True,FCN,0.936410767522578,0.8690012970168612,0.811138014527845,0.9357541899441341,0.7251950344307245,0.06424581005586592,0.7802816901408449,0.21971830985915497,1074,1005
4,PROCESS,Oversampling_True,FCN,0.9091229108200387,0.8322580645161289,0.7475165562913907,0.9386694386694387,0.6419775720839845,0.061330561330561334,0.6814621409921671,0.3185378590078329,1924,1806
5,PROCESS,Oversampling_True,FCN,0.9284514107956536,0.8358608385370205,0.7308892355694228,0.9760416666666667,0.6525370472786031,0.023958333333333335,0.637223974763407,0.36277602523659314,960,937
6,PROCESS,Oversampling_True,FCN,0.994572591587517,0.00641025641025641,0.003215434083601286,1.0,0.04316184482826593,0.0,0.5793758480325645,0.4206241519674355,1,1
7,PROCESS,Oversampling_True,FCN,0.5679085218537229,0.3803191489361703,0.5088967971530249,0.3036093418259023,0.006756272947859427,0.6963906581740976,0.7025862068965517,0.2974137931034483,471,143
