Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
29,squid,Oversampling_True,RandomForest,0.5717124200026577,0.10485056344928957,0.981651376146789,0.05538302277432712,0.16412361697418384,0.9446169772256728,0.9989648033126294,0.0010351966873706005,1932,107
30,squid,Oversampling_True,RandomForest,0.6740507374324605,0.4674887892376682,0.9811764705882353,0.3068432671081678,0.41431133542395804,0.6931567328918322,0.9941133186166299,0.005886681383370125,1359,417
31,squid,Oversampling_True,RandomForest,0.5501051979048776,0.19629005059021926,0.9732441471571905,0.10915228807201799,0.2306945720071034,0.890847711927982,0.9969992498124531,0.003000750187546887,2666,291
32,squid,Oversampling_True,RandomForest,0.6956579200307575,0.7941605839416057,0.9819494584837546,0.6666666666666665,0.6909983243730169,0.33333333333333326,0.9877450980392157,0.012254901960784315,408,272
1,squid,Oversampling_True,GradientBoost,0.7535442405291352,0.7124312431243125,0.8353973168214653,0.6210203298810894,0.5159344402961511,0.3789796701189106,0.8776371308016878,0.12236286919831224,2607,1619
2,squid,Oversampling_True,GradientBoost,0.6960655520327951,0.5547919663310426,0.961410635155096,0.38989142643204794,0.46540205766617215,0.6101085735679521,0.9843504305503556,0.015649569449644327,13355,5207
3,squid,Oversampling_True,GradientBoost,0.7001883279645345,0.5759380583680762,0.9079812206572772,0.4217182730047972,0.44875774809273183,0.5782817269952027,0.9572612298299171,0.04273877017008286,2293,967
4,squid,Oversampling_True,GradientBoost,0.7353200932434198,0.6408891671884782,0.8586409395973155,0.5112387612387612,0.46700370798167945,0.4887612387612388,0.9158341658341659,0.08416583416583416,4004,2047
5,squid,Oversampling_True,GradientBoost,0.7017371786903766,0.7344827586206897,0.920749279538905,0.6108986615678776,0.5928973731308045,0.38910133843212236,0.9474187380497132,0.052581261950286805,2092,1278
6,squid,Oversampling_True,GradientBoost,0.5839117866384104,0.23906899418121363,0.7832244008714597,0.14106337061016283,0.17819751074567494,0.8589366293898373,0.9609574259368255,0.039042574063174414,10194,1438
7,squid,Oversampling_True,GradientBoost,0.7451756198347106,0.6593951412989588,0.9540889526542324,0.5037878787878788,0.5439399044851665,0.49621212121212127,0.9757575757575758,0.024242424242424242,1320,665
8,squid,Oversampling_True,GradientBoost,0.9701931150293871,0.0,0.0,0.0,-0.004575654886339635,1.0,0.9756507136859782,0.02434928631402183,1,0
9,squid,Oversampling_True,GradientBoost,0.6809317005428607,0.34664246823956446,0.9009433962264152,0.21460674157303372,0.2948546367870266,0.7853932584269663,0.9764044943820225,0.02359550561797753,890,191
10,squid,Oversampling_True,GradientBoost,0.5242686251408227,0.08690807799442897,0.8666666666666667,0.04574780058651026,0.12074068598865939,0.9542521994134897,0.9929618768328445,0.007038123167155425,1705,78
11,squid,Oversampling_True,GradientBoost,0.5495143589083903,0.19400352733686066,0.7692307692307694,0.11099899091826437,0.1501522491098459,0.8890010090817355,0.9667003027245207,0.033299697275479316,2973,330
12,squid,Oversampling_True,GradientBoost,0.5048375950241879,0.0,0.0,0.0,-0.0017349213543103603,1.0,0.9913614374568072,0.008638562543192813,1,0
13,squid,Oversampling_True,GradientBoost,0.5030706243602866,0.0,0.0,0.0,-0.022628141110071023,1.0,0.9989764585465711,0.0010235414534288639,977,0
14,squid,Oversampling_True,GradientBoost,0.537266286877405,0.2261619549592717,0.921875,0.12889131622064445,0.2313190748433362,0.8711086837793556,0.9890770070999454,0.010922992900054615,1831,236
15,squid,Oversampling_True,GradientBoost,0.5093167701863355,0.0,0.0,0.0,-0.0026937059132336977,1.0,0.9953416149068324,0.004658385093167702,1,0
16,squid,Oversampling_True,GradientBoost,0.5663787704580369,0.193929173693086,0.9663865546218487,0.10777881911902529,0.22667935741907722,0.8922211808809748,0.9962511715089035,0.0037488284910965324,2134,230
17,squid,Oversampling_True,GradientBoost,0.9975794831119041,0.9975589910496337,0.998371335504886,0.9967479674796748,0.9951232667379528,0.0032520325203252032,0.9983739837398374,0.0016260162601626016,615,613
18,squid,Oversampling_True,GradientBoost,0.6801882115138919,0.5149313962873285,0.9876160990712074,0.34825327510917037,0.45119540979820405,0.6517467248908297,0.9956331877729258,0.004366812227074236,916,319
19,squid,Oversampling_True,GradientBoost,0.5322080698085447,0.24581939799331104,0.8828828828828829,0.14278776104905294,0.22713555463001808,0.8572122389509471,0.9810587663914522,0.01894123360854784,2059,294
20,squid,Oversampling_True,GradientBoost,0.5737145868588927,0.19453450671607225,0.9130434782608695,0.1088646967340591,0.20799650799264946,0.8911353032659409,0.9896319336443753,0.010368066355624676,1929,210
21,squid,Oversampling_True,GradientBoost,0.7458259565128681,0.5718206770356816,0.9512937595129375,0.40876389797253104,0.4721455801857512,0.5912361020274689,0.9790712884238064,0.020928711576193592,1529,625
22,squid,Oversampling_True,GradientBoost,0.687876387610805,0.5221674876847291,0.9380530973451328,0.36177474402730375,0.4282184769541586,0.6382252559726962,0.9761092150170648,0.023890784982935155,586,212
23,squid,Oversampling_True,GradientBoost,0.4045425277864963,0.02711547452080411,0.4027777777777778,0.014029995162070631,-0.02588760228941613,0.9859700048379294,0.9791969037252056,0.02080309627479439,2067,29
24,squid,Oversampling_True,GradientBoost,0.021416803953871466,0.0,0.0,0.0,-0.002331762642952684,1.0,0.9967051070840198,0.003294892915980231,1,0
25,squid,Oversampling_True,GradientBoost,0.6404067296986146,0.3796240145542753,0.9542682926829268,0.23694171082513246,0.34205635610455054,0.7630582891748675,0.9886449659348977,0.011355034065102196,1321,313
26,squid,Oversampling_True,GradientBoost,0.8040954701066173,0.7430596574128765,0.9501510574018127,0.6100872938894277,0.6190892276002598,0.38991270611057227,0.967992240543162,0.03200775945683802,2062,1258
27,squid,Oversampling_True,GradientBoost,0.7115333479436045,0.6666666666666665,0.9583333333333335,0.5111111111111111,0.5527707983925667,0.4888888888888889,0.9777777777777777,0.022222222222222223,585,299
28,squid,Oversampling_True,GradientBoost,0.9978301726693922,0.9856970532483199,0.9731201088805715,0.9986033519553073,0.9713526709326439,0.0013966480446927373,0.9724162011173185,0.027583798882681566,2864,2860
29,squid,Oversampling_True,GradientBoost,0.6124310940507268,0.3391232423490488,0.8436213991769548,0.2122153209109731,0.26067447621297024,0.7877846790890269,0.9606625258799171,0.039337474120082816,1932,410
30,squid,Oversampling_True,GradientBoost,0.6413466812425922,0.3561959654178674,0.821808510638298,0.22737306843267105,0.25788613785496967,0.772626931567329,0.9506990434142754,0.049300956585724795,1359,309
31,squid,Oversampling_True,GradientBoost,0.5530896977807841,0.2107342772472835,0.8625336927223721,0.12003000750187547,0.1982808224626569,0.8799699924981246,0.9808702175543886,0.019129782445611403,2666,320
32,squid,Oversampling_True,GradientBoost,0.7973555843906188,0.7716312056737586,0.9158249158249159,0.6666666666666665,0.6291222567248493,0.33333333333333326,0.9387254901960784,0.061274509803921566,408,272
1,squid,Oversampling_True,XGBoost,0.5503523972592158,0.5185390149418927,0.9304865938430983,0.3594169543536632,0.4212288478589565,0.6405830456463368,0.9731492136555427,0.026850786344457235,2607,937
